"Source","Target","score"
"PDE5A","PARKINSON'S DISEASE",0.204125
"MAP3K11","PARKINSON'S DISEASE",0.2036
"MAP3K12","PARKINSON'S DISEASE",0.2036
"PSEN1","PARKINSON'S DISEASE",0.202500944696397
"NR4A2","PARKINSON'S DISEASE",0.201553559224611
"GRIK2","PARKINSON'S DISEASE",0.2015
"GABBR1","PARKINSON'S DISEASE",0.2
"GRIK1","PARKINSON'S DISEASE",0.2
"CA4","PARKINSON'S DISEASE",0.2
"GRIK3","PARKINSON'S DISEASE",0.2
"GRIK4","PARKINSON'S DISEASE",0.2
"GABBR2","PARKINSON'S DISEASE",0.2
"GRIK5","PARKINSON'S DISEASE",0.2
"CA2","PARKINSON'S DISEASE",0.2
"MAP3K9","PARKINSON'S DISEASE",0.2
"GPR37","PARKINSON'S DISEASE",0.199388323447261
"LRRK1","PARKINSON'S DISEASE",0.197431154557193
"CLU","PARKINSON'S DISEASE",0.196263415832074
"SPP1","PARKINSON'S DISEASE",0.196090012574818
"TACR1","PARKINSON'S DISEASE",0.195641046548249
"HSPA4","PARKINSON'S DISEASE",0.19534
"ARCN1","PARKINSON'S DISEASE",0.19534
"PPT1","PARKINSON'S DISEASE",0.19402
"SLC17A6","PARKINSON'S DISEASE",0.193170958176011
"NOS3","PARKINSON'S DISEASE",0.19291
"DST","PARKINSON'S DISEASE",0.191781111111111
"RGS2","PARKINSON'S DISEASE",0.19132
"HYDIN","PARKINSON'S DISEASE",0.19102
"OPHN1","PARKINSON'S DISEASE",0.19102
"RORB","PARKINSON'S DISEASE",0.18852
"NDUFS4","PARKINSON'S DISEASE",0.187995
"COL4A1","PARKINSON'S DISEASE",0.18686
"PLPPR1","PARKINSON'S DISEASE",0.186597207721083
"MPV17","PARKINSON'S DISEASE",0.18626
"UNC13B","PARKINSON'S DISEASE",0.186003192302715
"GBE1","PARKINSON'S DISEASE",0.18573352645538
"GHR","PARKINSON'S DISEASE",0.184988876531471
"CD300LF","PARKINSON'S DISEASE",0.18476
"CAV3","PARKINSON'S DISEASE",0.18476
"DHTKD1","PARKINSON'S DISEASE",0.18476
"FKRP","PARKINSON'S DISEASE",0.18476
"ZDHHC13","PARKINSON'S DISEASE",0.18476
"MLLT3","PARKINSON'S DISEASE",0.18476
"ANO5","PARKINSON'S DISEASE",0.18476
"SGCD","PARKINSON'S DISEASE",0.18476
"SYNC","PARKINSON'S DISEASE",0.18476
"ANO10","PARKINSON'S DISEASE",0.18476
"EPB41","PARKINSON'S DISEASE",0.18476
"DYSF","PARKINSON'S DISEASE",0.18476
"ITGA7","PARKINSON'S DISEASE",0.18476
"LARGE1","PARKINSON'S DISEASE",0.18476
"IGHMBP2","PARKINSON'S DISEASE",0.18476
"EPC1","PARKINSON'S DISEASE",0.18476
"KCTD10","PARKINSON'S DISEASE",0.18476
"PES1","PARKINSON'S DISEASE",0.18476
"CAPN3","PARKINSON'S DISEASE",0.18476
"ZMPSTE24","PARKINSON'S DISEASE",0.18476
"BMP4","PARKINSON'S DISEASE",0.184095958176011
"TSN","PARKINSON'S DISEASE",0.18352
"LAMA2","PARKINSON'S DISEASE",0.18352
"RECQL4","PARKINSON'S DISEASE",0.18352
"IGF2BP1","PARKINSON'S DISEASE",0.18352
"CACNA2D3","PARKINSON'S DISEASE",0.18352
"ABL2","PARKINSON'S DISEASE",0.18352
"BBS4","PARKINSON'S DISEASE",0.18352
"FRMD6","PARKINSON'S DISEASE",0.18352
"TPH2","PARKINSON'S DISEASE",0.18352
"RAP1GAP2","PARKINSON'S DISEASE",0.18352
"BBS2","PARKINSON'S DISEASE",0.18352
"EGR1","PARKINSON'S DISEASE",0.18352
"OXT","PARKINSON'S DISEASE",0.18352
"SESN1","PARKINSON'S DISEASE",0.18352
"ADH7","PARKINSON'S DISEASE",0.18288
"BRINP1","PARKINSON'S DISEASE",0.181844
"ISM1","PARKINSON'S DISEASE",0.176700999855466
"TAS1R2","PARKINSON'S DISEASE",0.146898012632246
"ST13","PARKINSON'S DISEASE",0.143520427766017
"GFRA1","PARKINSON'S DISEASE",0.137748005177919
"SIRT6","PARKINSON'S DISEASE",0.1372
"GFPT2","PARKINSON'S DISEASE",0.128756713148302
"CSF2RA","PARKINSON'S DISEASE",0.125
"VKORC1","PARKINSON'S DISEASE",0.125
"TRPV1","PARKINSON'S DISEASE",0.115571773809524
"NFE2L2","PARKINSON'S DISEASE",0.113460765949337
"GDNF","PARKINSON'S DISEASE",0.111624115638258
"LHFPL2","PARKINSON'S DISEASE",0.111349333333333
"PTGS1","PARKINSON'S DISEASE",0.11055
"FAAH","PARKINSON'S DISEASE",0.110315888888889
"NAT2","PARKINSON'S DISEASE",0.109826162662186
"MCIDAS","PARKINSON'S DISEASE",0.105731218703066
"BDNF","PARKINSON'S DISEASE",0.104553163174299
"ABCC8","PARKINSON'S DISEASE",0.1039
"APP","PARKINSON'S DISEASE",0.10338199788072
"TPM1","PARKINSON'S DISEASE",0.101689854491116
"RXRB","PARKINSON'S DISEASE",0.1
"KCNJ11","PARKINSON'S DISEASE",0.1
"RXRA","PARKINSON'S DISEASE",0.1
"RXRG","PARKINSON'S DISEASE",0.1
"NR1H4","PARKINSON'S DISEASE",0.1
"ATF6","PARKINSON'S DISEASE",0.0995233952437667
"SIRT1","PARKINSON'S DISEASE",0.0991585666248852
"CEBPB","PARKINSON'S DISEASE",0.0972765555555556
"CP","PARKINSON'S DISEASE",0.0967828758038294
"TLR4","PARKINSON'S DISEASE",0.096699976928996
"DSG3","PARKINSON'S DISEASE",0.0956227079402889
"KCNJ6","PARKINSON'S DISEASE",0.0949808280444875
"CSF3","PARKINSON'S DISEASE",0.0945083394478698
"COL25A1","PARKINSON'S DISEASE",0.0935
"TXN","PARKINSON'S DISEASE",0.0930160028344671
"MX2","PARKINSON'S DISEASE",0.0920900021258678
"TLR2","PARKINSON'S DISEASE",0.0914656652708332
"ABCB1","PARKINSON'S DISEASE",0.0911509220787344
"IFNG","PARKINSON'S DISEASE",0.0905130434032181
"OCA2","PARKINSON'S DISEASE",0.0903101132428241
"AIMP2","PARKINSON'S DISEASE",0.0894
"AAK1","PARKINSON'S DISEASE",0.0893839120261188
"HCRT","PARKINSON'S DISEASE",0.088912842771347
"ZP3","PARKINSON'S DISEASE",0.0868949058710787
"MSRB2","PARKINSON'S DISEASE",0.0868
"CX3CL1","PARKINSON'S DISEASE",0.0860561915469892
"QSER1","PARKINSON'S DISEASE",0.0858620354075812
"KCNIP4","PARKINSON'S DISEASE",0.084708
"CCK","PARKINSON'S DISEASE",0.0835501596171201
"SLC33A1","PARKINSON'S DISEASE",0.0832996088435374
"NANOS1","PARKINSON'S DISEASE",0.0827776666666667
"CYCS","PARKINSON'S DISEASE",0.0823393658335461
"NRTN","PARKINSON'S DISEASE",0.0817987894637134
"PDP1","PARKINSON'S DISEASE",0.081218893098091
"RMDN3","PARKINSON'S DISEASE",0.0809
"FBLN5","PARKINSON'S DISEASE",0.080390108139012
"SEMA5A","PARKINSON'S DISEASE",0.0799934911747416
"CRP","PARKINSON'S DISEASE",0.0795252182281359
"COL3A1","PARKINSON'S DISEASE",0.0792891857529108
"VEGFA","PARKINSON'S DISEASE",0.0790461609651812
"CASP3","PARKINSON'S DISEASE",0.079019473083481
"PABPN1L","PARKINSON'S DISEASE",0.0787883116169867
"TRAPPC2L","PARKINSON'S DISEASE",0.0787883116169867
"LEP","PARKINSON'S DISEASE",0.0786689041379481
"CHM","PARKINSON'S DISEASE",0.0782838544398615
"GRN","PARKINSON'S DISEASE",0.0771805165709491
"PRL","PARKINSON'S DISEASE",0.0771536761145736
"HMGB1","PARKINSON'S DISEASE",0.0769925772224409
"DPYD","PARKINSON'S DISEASE",0.0766871519274376
"GRK5","PARKINSON'S DISEASE",0.0763742222222222
"HSPA9","PARKINSON'S DISEASE",0.0758929607950805
"CAT","PARKINSON'S DISEASE",0.0747259960761707
"MC1R","PARKINSON'S DISEASE",0.0747082063492064
"NRGN","PARKINSON'S DISEASE",0.0744002263745219
"MPZ","PARKINSON'S DISEASE",0.0743253998766533
"PCSK9","PARKINSON'S DISEASE",0.0741615489990571
"SERPINE1","PARKINSON'S DISEASE",0.074
"KLHDC1","PARKINSON'S DISEASE",0.0739058929694413
"HDAC4","PARKINSON'S DISEASE",0.0733666666666667
"DNASE1L3","PARKINSON'S DISEASE",0.0733030646258503
"NMS","PARKINSON'S DISEASE",0.0732287910583139
"SOD1","PARKINSON'S DISEASE",0.0729427743637184
"TARDBP","PARKINSON'S DISEASE",0.072914542456234
"LTF","PARKINSON'S DISEASE",0.072841939287957
"CYP2D6","PARKINSON'S DISEASE",0.0727318312361983
"ZGLP1","PARKINSON'S DISEASE",0.0726907102160286
"TNF","PARKINSON'S DISEASE",0.0726256938985142
"NCS1","PARKINSON'S DISEASE",0.0713888888888889
"CNR2","PARKINSON'S DISEASE",0.0713644080570704
"ATXN3","PARKINSON'S DISEASE",0.0712692448084875
"TREM2","PARKINSON'S DISEASE",0.0710983199565809
"TF","PARKINSON'S DISEASE",0.0710864088763393
"GAD1","PARKINSON'S DISEASE",0.0708948889927798
"NOD2","PARKINSON'S DISEASE",0.0708155555555556
"SST","PARKINSON'S DISEASE",0.0704481539753193
"NGF","PARKINSON'S DISEASE",0.070171361091118
"HMOX1","PARKINSON'S DISEASE",0.0700010704036832
"CDNF","PARKINSON'S DISEASE",0.0699164457669626
"GRM4","PARKINSON'S DISEASE",0.0696296332919999
"PLA2G1B","PARKINSON'S DISEASE",0.0690269021886773
"GSK3B","PARKINSON'S DISEASE",0.0683704681598869
"POLG","PARKINSON'S DISEASE",0.0680823077638606
"NTF3","PARKINSON'S DISEASE",0.0679498059653904
"GFAP","PARKINSON'S DISEASE",0.0671778877235156
"HSPD1","PARKINSON'S DISEASE",0.0659100408163265
"GPX4","PARKINSON'S DISEASE",0.0657782222222222
"MCAT","PARKINSON'S DISEASE",0.0656
"PTEN","PARKINSON'S DISEASE",0.0653028523875784
"IL6","PARKINSON'S DISEASE",0.0652853069339451
"ALDH2","PARKINSON'S DISEASE",0.0649656666666667
"PPARGC1A","PARKINSON'S DISEASE",0.0647548166944357
"PGF","PARKINSON'S DISEASE",0.0646
"LBP","PARKINSON'S DISEASE",0.0645798343411439
"GDF5","PARKINSON'S DISEASE",0.0643459722417942
"TFEB","PARKINSON'S DISEASE",0.0642702557228102
"SMPD1","PARKINSON'S DISEASE",0.0640613665996224
"DBH","PARKINSON'S DISEASE",0.0639796397912734
"ATG10","PARKINSON'S DISEASE",0.0636
"PITX3","PARKINSON'S DISEASE",0.0633169042447918
"PON1","PARKINSON'S DISEASE",0.0632964507447994
"HGF","PARKINSON'S DISEASE",0.0631386666666667
"CALB1","PARKINSON'S DISEASE",0.0631168142516836
"IL10","PARKINSON'S DISEASE",0.0630224643354047
"CAST","PARKINSON'S DISEASE",0.0628900442176871
"ATXN10","PARKINSON'S DISEASE",0.0627333333333333
"LY6E","PARKINSON'S DISEASE",0.062578374031755
"NLRP3","PARKINSON'S DISEASE",0.0625143977912601
"GH1","PARKINSON'S DISEASE",0.0621471790657722
"FBXO15","PARKINSON'S DISEASE",0.0618908142470892
"MTHFS","PARKINSON'S DISEASE",0.0618908142470892
"ANXA5","PARKINSON'S DISEASE",0.0618444444444444
"CD4","PARKINSON'S DISEASE",0.0615878032531041
"PARP1","PARKINSON'S DISEASE",0.0615322551312748
"LINGO1","PARKINSON'S DISEASE",0.0613887705202161
"NAMPT","PARKINSON'S DISEASE",0.0612
"NF1","PARKINSON'S DISEASE",0.061
"FGF2","PARKINSON'S DISEASE",0.0609838907954322
"PSPN","PARKINSON'S DISEASE",0.0609038888888889
"MVD","PARKINSON'S DISEASE",0.060562
"FES","PARKINSON'S DISEASE",0.0604982222222222
"MPO","PARKINSON'S DISEASE",0.0604695060640418
"NNMT","PARKINSON'S DISEASE",0.0602909246052507
"C9orf72","PARKINSON'S DISEASE",0.059964502982154
"P2RX7","PARKINSON'S DISEASE",0.0599315916762184
"CXCL8","PARKINSON'S DISEASE",0.0595898888888889
"AKT1","PARKINSON'S DISEASE",0.0595761990779783
"IL1B","PARKINSON'S DISEASE",0.0593352861804428
"FMR1","PARKINSON'S DISEASE",0.0593184570058492
"MAPK3","PARKINSON'S DISEASE",0.0592830416709509
"CAV1","PARKINSON'S DISEASE",0.0591874075963719
"SNCG","PARKINSON'S DISEASE",0.0589650923753127
"MTHFR","PARKINSON'S DISEASE",0.0589413929503935
"LRP10","PARKINSON'S DISEASE",0.0588833333333333
"EPHB2","PARKINSON'S DISEASE",0.0588598096418884
"GSTM1","PARKINSON'S DISEASE",0.0586934184779682
"MFGE8","PARKINSON'S DISEASE",0.0586777777777778
"CST3","PARKINSON'S DISEASE",0.0586714648526077
"PPARD","PARKINSON'S DISEASE",0.0586602840136055
"MMP1","PARKINSON'S DISEASE",0.0585888888888889
"NTRK2","PARKINSON'S DISEASE",0.058560940829826
"MTOR","PARKINSON'S DISEASE",0.0583528147332195
"F2RL1","PARKINSON'S DISEASE",0.058
"ANG","PARKINSON'S DISEASE",0.0579182261347759
"NOS2","PARKINSON'S DISEASE",0.057685067915212
"CCR9","PARKINSON'S DISEASE",0.0576
"GRK6","PARKINSON'S DISEASE",0.0575465555555556
"CYP1A1","PARKINSON'S DISEASE",0.0574
"NEFL","PARKINSON'S DISEASE",0.0573290398715042
"SIRT2","PARKINSON'S DISEASE",0.057307044053202
"CA1","PARKINSON'S DISEASE",0.0572670997732426
"DNM3","PARKINSON'S DISEASE",0.05725
"TMEM106B","PARKINSON'S DISEASE",0.0572222222222222
"FKBP1A","PARKINSON'S DISEASE",0.0572121111111111
"CYP1A2","PARKINSON'S DISEASE",0.0567307664399093
"STH","PARKINSON'S DISEASE",0.0565861111111111
"MEF2D","PARKINSON'S DISEASE",0.056583538233812
"TPSG1","PARKINSON'S DISEASE",0.0565573368635348
"ATF7IP","PARKINSON'S DISEASE",0.0564222222222222
"MANF","PARKINSON'S DISEASE",0.0561644070546443
"CDK5","PARKINSON'S DISEASE",0.0561600831224775
"GPI","PARKINSON'S DISEASE",0.0560729102306409
"DYRK1A","PARKINSON'S DISEASE",0.0559671111111111
"TRPS1","PARKINSON'S DISEASE",0.0559062605788911
"DDIT4","PARKINSON'S DISEASE",0.0558824662034695
"AQP4","PARKINSON'S DISEASE",0.0558394427041182
"PAOX","PARKINSON'S DISEASE",0.0556222222222222
"NQO2","PARKINSON'S DISEASE",0.055465
"SYP","PARKINSON'S DISEASE",0.0554163696259649
"CYP2E1","PARKINSON'S DISEASE",0.055400633135146
"SERPINA3","PARKINSON'S DISEASE",0.055341517082805
"CNTF","PARKINSON'S DISEASE",0.055205475424897
"IGF2","PARKINSON'S DISEASE",0.0552
"COQ2","PARKINSON'S DISEASE",0.0551888888888889
"APOD","PARKINSON'S DISEASE",0.0550555555555556
"SNCB","PARKINSON'S DISEASE",0.0550311108673494
"C6orf15","PARKINSON'S DISEASE",0.055
"SLC41A1","PARKINSON'S DISEASE",0.0549866901612497
"ACE","PARKINSON'S DISEASE",0.0549061048273566
"MAOA","PARKINSON'S DISEASE",0.0548172883497508
"TYR","PARKINSON'S DISEASE",0.0547418375769969
"DOCK3","PARKINSON'S DISEASE",0.0546593333333333
"HPGDS","PARKINSON'S DISEASE",0.0546224610982283
"GAPDH","PARKINSON'S DISEASE",0.0545646611037753
"SLCO6A1","PARKINSON'S DISEASE",0.0545550046015523
"EPO","PARKINSON'S DISEASE",0.0544314328490867
"PPARA","PARKINSON'S DISEASE",0.054284118997341
"HP","PARKINSON'S DISEASE",0.054275
"VCP","PARKINSON'S DISEASE",0.0542513577727387
"ZNF746","PARKINSON'S DISEASE",0.0541971111111111
"CCL2","PARKINSON'S DISEASE",0.0540444401223707
"CALCA","PARKINSON'S DISEASE",0.0540003333333333
"BGN","PARKINSON'S DISEASE",0.054
"ECI1","PARKINSON'S DISEASE",0.0537569145880574
"IL2","PARKINSON'S DISEASE",0.0537032415726009
"F11","PARKINSON'S DISEASE",0.0536722222222222
"FLT3LG","PARKINSON'S DISEASE",0.0536
"LIF","PARKINSON'S DISEASE",0.0535295555555556
"CD34","PARKINSON'S DISEASE",0.0533972222222222
"A2M","PARKINSON'S DISEASE",0.0533350340136055
"UCN","PARKINSON'S DISEASE",0.0532881553287982
"PCNA","PARKINSON'S DISEASE",0.0532414558352071
"MSC","PARKINSON'S DISEASE",0.053180999765922
"FABP3","PARKINSON'S DISEASE",0.0531562970521542
"TRIT1","PARKINSON'S DISEASE",0.0531375192743764
"SCARB2","PARKINSON'S DISEASE",0.0530566077097506
"NAT8","PARKINSON'S DISEASE",0.0530347269593482
"IL18","PARKINSON'S DISEASE",0.0529472222222222
"TPPP","PARKINSON'S DISEASE",0.0528570979707948
"RGS9","PARKINSON'S DISEASE",0.0527371111111111
"RGS4","PARKINSON'S DISEASE",0.0527082222222222
"NOS1","PARKINSON'S DISEASE",0.0526947198191205
"TGM2","PARKINSON'S DISEASE",0.0523434833796678
"CFP","PARKINSON'S DISEASE",0.0522100903854043
"IL1A","PARKINSON'S DISEASE",0.0521968577097506
"VEGFB","PARKINSON'S DISEASE",0.0520539455782313
"REN","PARKINSON'S DISEASE",0.052036115043031
"HIF1A","PARKINSON'S DISEASE",0.0519519324766944
"SLC11A2","PARKINSON'S DISEASE",0.0519380405768207
"HFE","PARKINSON'S DISEASE",0.0516398269899616
"CHCHD10","PARKINSON'S DISEASE",0.0516159654824893
"CD14","PARKINSON'S DISEASE",0.0515
"CBS","PARKINSON'S DISEASE",0.0513639830410614
"HAMP","PARKINSON'S DISEASE",0.0513262222222222
"SV2C","PARKINSON'S DISEASE",0.0513153736938484
"MEF2A","PARKINSON'S DISEASE",0.0512996666666667
"BRAP","PARKINSON'S DISEASE",0.0512158707482993
"PHLDA2","PARKINSON'S DISEASE",0.0511138185941043
"ADH1B","PARKINSON'S DISEASE",0.0511
"GRAP2","PARKINSON'S DISEASE",0.0509944444444445
"CTSL","PARKINSON'S DISEASE",0.0509666666666667
"UBE2K","PARKINSON'S DISEASE",0.0508929479899915
"SKP1","PARKINSON'S DISEASE",0.0507804444444444
"RNF11","PARKINSON'S DISEASE",0.0507266666666667
"HTR6","PARKINSON'S DISEASE",0.0505762806122449
"SYNJ1","PARKINSON'S DISEASE",0.0502520936004031
"FAF1","PARKINSON'S DISEASE",0.0502391882086168
"XBP1","PARKINSON'S DISEASE",0.0501426666666667
"CASP8","PARKINSON'S DISEASE",0.0499917414591181
"CD200","PARKINSON'S DISEASE",0.0497959843159486
"ICAM1","PARKINSON'S DISEASE",0.0495761111111111
"PTPRC","PARKINSON'S DISEASE",0.0495
"CRYZ","PARKINSON'S DISEASE",0.0494955226127488
"MMP9","PARKINSON'S DISEASE",0.0494860997732426
"BAG1","PARKINSON'S DISEASE",0.0494
"PRDX6","PARKINSON'S DISEASE",0.0493944444444444
"HNMT","PARKINSON'S DISEASE",0.0490850926555807
"GPR55","PARKINSON'S DISEASE",0.0490277777777778
"KLK6","PARKINSON'S DISEASE",0.0490016531242126
"GJA1","PARKINSON'S DISEASE",0.0488926666666667
"ADA","PARKINSON'S DISEASE",0.0488621111111111
"ELAVL4","PARKINSON'S DISEASE",0.048803380952381
"VGF","PARKINSON'S DISEASE",0.0488
"CHGA","PARKINSON'S DISEASE",0.048791433106576
"NPPA","PARKINSON'S DISEASE",0.0487694444444444
"SMG1","PARKINSON'S DISEASE",0.0486661111111111
"REST","PARKINSON'S DISEASE",0.0486138888888889
"MOG","PARKINSON'S DISEASE",0.0485888888888889
"TTR","PARKINSON'S DISEASE",0.0485471892794155
"STX1B","PARKINSON'S DISEASE",0.04845
"HDAC1","PARKINSON'S DISEASE",0.0483
"OGDH","PARKINSON'S DISEASE",0.0481032108843537
"MMP3","PARKINSON'S DISEASE",0.0480615549886621
"DAPK1","PARKINSON'S DISEASE",0.0480333333333333
"CCR2","PARKINSON'S DISEASE",0.0480065555555556
"VIM","PARKINSON'S DISEASE",0.048001663593261
"ATF4","PARKINSON'S DISEASE",0.0479537777777778
"SORT1","PARKINSON'S DISEASE",0.0475691111111111
"PDHA1","PARKINSON'S DISEASE",0.0475
"HSP90AB1","PARKINSON'S DISEASE",0.0472681519274376
"TRH","PARKINSON'S DISEASE",0.0472397617288115
"GDF15","PARKINSON'S DISEASE",0.0472026666666667
"GPER1","PARKINSON'S DISEASE",0.0471333333333333
"RPL17","PARKINSON'S DISEASE",0.0470972222222222
"GSTP1","PARKINSON'S DISEASE",0.0470052222222222
"LINGO2","PARKINSON'S DISEASE",0.0469677777777778
"VIP","PARKINSON'S DISEASE",0.0469372948295615
"RHOT1","PARKINSON'S DISEASE",0.0469371111111111
"PHB","PARKINSON'S DISEASE",0.0467972222222222
"HRH2","PARKINSON'S DISEASE",0.0467111111111111
"PNOC","PARKINSON'S DISEASE",0.0466310400621936
"INSR","PARKINSON'S DISEASE",0.0466044444444444
"CD200R1","PARKINSON'S DISEASE",0.0465607777777778
"PLD2","PARKINSON'S DISEASE",0.0465472222222222
"CXCL12","PARKINSON'S DISEASE",0.0463638888888889
"PARL","PARKINSON'S DISEASE",0.0463483628117914
"TMC3","PARKINSON'S DISEASE",0.0463300765499879
"CCDC82","PARKINSON'S DISEASE",0.0463300765499879
"RNF19A","PARKINSON'S DISEASE",0.046276
"EGLN1","PARKINSON'S DISEASE",0.0462666666666667
"NF2","PARKINSON'S DISEASE",0.0462198100228271
"CASP9","PARKINSON'S DISEASE",0.0461655555555556
"LGALS3","PARKINSON'S DISEASE",0.046
"SYT11","PARKINSON'S DISEASE",0.045852187009239
"GHSR","PARKINSON'S DISEASE",0.0457444444444444
"ALB","PARKINSON'S DISEASE",0.0454476553287982
"BMP7","PARKINSON'S DISEASE",0.0454472222222222
"NDUFV2","PARKINSON'S DISEASE",0.0454333333333333
"NUDT1","PARKINSON'S DISEASE",0.0453833333333333
"NPY","PARKINSON'S DISEASE",0.0453733350022592
"GLA","PARKINSON'S DISEASE",0.0451013219954648
"CEACAM5","PARKINSON'S DISEASE",0.0451
"EFNA5","PARKINSON'S DISEASE",0.045
"PTN","PARKINSON'S DISEASE",0.0448923083900227
"SLC17A5","PARKINSON'S DISEASE",0.0448604444444444
"FUS","PARKINSON'S DISEASE",0.0448556615016377
"CRH","PARKINSON'S DISEASE",0.0448155175822377
"BCL2","PARKINSON'S DISEASE",0.044725
"SPARC","PARKINSON'S DISEASE",0.0446
"ENO2","PARKINSON'S DISEASE",0.0445555555555556
"TOR1A","PARKINSON'S DISEASE",0.0444102585034014
"ECD","PARKINSON'S DISEASE",0.044335720912485
"IGF1","PARKINSON'S DISEASE",0.0443353378684807
"VPS26A","PARKINSON'S DISEASE",0.0443
"SYVN1","PARKINSON'S DISEASE",0.0442388888888889
"CXCR4","PARKINSON'S DISEASE",0.0442096902033353
"MIDN","PARKINSON'S DISEASE",0.0442
"POMC","PARKINSON'S DISEASE",0.0442
"IL4","PARKINSON'S DISEASE",0.044192977324263
"CHI3L1","PARKINSON'S DISEASE",0.0441461111111111
"GRM2","PARKINSON'S DISEASE",0.0441246099773243
"SMPD2","PARKINSON'S DISEASE",0.0441
"EGF","PARKINSON'S DISEASE",0.0440722222222222
"APOA1","PARKINSON'S DISEASE",0.044046839569161
"OGA","PARKINSON'S DISEASE",0.044
"CSMD1","PARKINSON'S DISEASE",0.0439861111111111
"MT-CYB","PARKINSON'S DISEASE",0.0439
"PPP5C","PARKINSON'S DISEASE",0.0439
"S100A12","PARKINSON'S DISEASE",0.0438416666666667
"ARSA","PARKINSON'S DISEASE",0.0437898888888889
"GJD2","PARKINSON'S DISEASE",0.0436
"SH3KBP1","PARKINSON'S DISEASE",0.0436
"PNPLA8","PARKINSON'S DISEASE",0.0436
"DPYSL3","PARKINSON'S DISEASE",0.0436
"USP24","PARKINSON'S DISEASE",0.0435324444444444
"MMP2","PARKINSON'S DISEASE",0.0435
"CASP1","PARKINSON'S DISEASE",0.0433012108843537
"TLE5","PARKINSON'S DISEASE",0.0432333333333333
"TFAM","PARKINSON'S DISEASE",0.0432164444444445
"MPEG1","PARKINSON'S DISEASE",0.0432098727500777
"HSPA5","PARKINSON'S DISEASE",0.0431944336734694
"LAMP3","PARKINSON'S DISEASE",0.0431925532879819
"CD55","PARKINSON'S DISEASE",0.04316
"HTR4","PARKINSON'S DISEASE",0.0430916666666667
"HTR1B","PARKINSON'S DISEASE",0.043076
"GPX1","PARKINSON'S DISEASE",0.04305
"OPTN","PARKINSON'S DISEASE",0.0430496241496599
"COL13A1","PARKINSON'S DISEASE",0.0430303059523467
"MAPKAPK2","PARKINSON'S DISEASE",0.0429444444444444
"MAPK10","PARKINSON'S DISEASE",0.0429403951247166
"CPLX1","PARKINSON'S DISEASE",0.0428
"RET","PARKINSON'S DISEASE",0.0427884335850492
"CYBB","PARKINSON'S DISEASE",0.0427772222222222
"NOX1","PARKINSON'S DISEASE",0.0427611111111111
"SLC1A2","PARKINSON'S DISEASE",0.0427315646258503
"XIAP","PARKINSON'S DISEASE",0.042658
"GSTO1","PARKINSON'S DISEASE",0.0426547551020408
"OMD","PARKINSON'S DISEASE",0.0425523923532376
"ATG5","PARKINSON'S DISEASE",0.0424315555555556
"CDKN1A","PARKINSON'S DISEASE",0.0424124444444444
"NOC2L","PARKINSON'S DISEASE",0.0424027777777778
"LGALS4","PARKINSON'S DISEASE",0.0424
"VPS41","PARKINSON'S DISEASE",0.0423
"PEBP1","PARKINSON'S DISEASE",0.0422
"CEBPZ","PARKINSON'S DISEASE",0.0421852378771221
"GPR17","PARKINSON'S DISEASE",0.0421
"PRSS2","PARKINSON'S DISEASE",0.042
"MBP","PARKINSON'S DISEASE",0.042
"PNMT","PARKINSON'S DISEASE",0.042
"SYNM","PARKINSON'S DISEASE",0.0418631844293273
"TMEM163","PARKINSON'S DISEASE",0.0418
"KLF4","PARKINSON'S DISEASE",0.0416888888888889
"P4HB","PARKINSON'S DISEASE",0.0416448009546025
"ACSM3","PARKINSON'S DISEASE",0.0416
"NTRK1","PARKINSON'S DISEASE",0.0415927170571933
"MARK2","PARKINSON'S DISEASE",0.0415
"ULK1","PARKINSON'S DISEASE",0.041425
"TSC2","PARKINSON'S DISEASE",0.0414066666666667
"LRIT1","PARKINSON'S DISEASE",0.0411
"BECN1","PARKINSON'S DISEASE",0.041063595227952
"CD163","PARKINSON'S DISEASE",0.041
"FKBP4","PARKINSON'S DISEASE",0.041
"NPTX1","PARKINSON'S DISEASE",0.0409973916603679
"ROCK2","PARKINSON'S DISEASE",0.0409444444444444
"PCBD1","PARKINSON'S DISEASE",0.0408487359234203
"MUL1","PARKINSON'S DISEASE",0.0408333333333333
"MAP3K5","PARKINSON'S DISEASE",0.0408085555555556
"TRPM7","PARKINSON'S DISEASE",0.0408071111111111
"BGLAP","PARKINSON'S DISEASE",0.0408
"HTR1F","PARKINSON'S DISEASE",0.0408
"RGN","PARKINSON'S DISEASE",0.0408
"HDAC6","PARKINSON'S DISEASE",0.0407568572417164
"ARL6IP5","PARKINSON'S DISEASE",0.0407
"ADCYAP1","PARKINSON'S DISEASE",0.0406703310657596
"NGFR","PARKINSON'S DISEASE",0.0406573333333333
"CLEC3B","PARKINSON'S DISEASE",0.0406305555555556
"SERPINA1","PARKINSON'S DISEASE",0.0406121615016377
"PEPD","PARKINSON'S DISEASE",0.0405857630385488
"IL17A","PARKINSON'S DISEASE",0.0405805555555556
"LAMP1","PARKINSON'S DISEASE",0.040576
"PPP3R1","PARKINSON'S DISEASE",0.0404777777777778
"LARS1","PARKINSON'S DISEASE",0.0404722222222222
"NCL","PARKINSON'S DISEASE",0.0404570999273294
"RPE","PARKINSON'S DISEASE",0.0403448233463266
"NCAM1","PARKINSON'S DISEASE",0.0403333333333333
