"Orphanet_104013","Metabolic disease with intestinal involvement",1826
"Orphanet_79345","Brachytelephalangic chondrodysplasia punctata",7
"Orphanet_79200","Disorder of energy metabolism",5020
"GO_0015884","folic acid transport",0
"GO_0044767","single-organism developmental process",0
"GO_0007052","mitotic spindle organization",0
"EFO_0004319","smoking cessation",145
"EFO_0004330","coffee consumption",19
"GO_0044419","interspecies interaction between organisms",0
"GO_0052048","interaction with host via secreted substance involved in symbiotic interaction",0
"EFO_1000096","Atrophy",539
"GO_0042493","response to drug",2554
"GO_0097336","response to risperidone",17
"EFO_0006330","response to buspirone",11
"EFO_0005195","response to cholinesterase inhibitor",3
"EFO_0010052","response to tacrolimus",0
"GO_1902521","response to etoposide",4
"EFO_0005260","response to antimicrotubule agent",134
"EFO_0005417","response to mTOR inhibitor",11
"EFO_0010124","response to atorvastatin",9
"GO_0097330","response to 5-fluoro-2'-deoxyuridine",0
"GO_0009415","response to water stimulus",0
"EFO_0008396","response to reward",28
"GO_0009408","response to heat",0
"EFO_0009858","brooding stress response",3
"GO_0002526","acute inflammatory response",1
"GO_0006937","regulation of muscle contraction",0
"GO_0090331","negative regulation of platelet aggregation",0
"GO_0006306","DNA methylation",365
"GO_0016246","RNA interference",0
"GO_0002694","regulation of leukocyte activation",0
"GO_0009205","purine ribonucleoside triphosphate metabolic process",0
"GO_0009156","ribonucleoside monophosphate biosynthetic process",0
"GO_0034654","nucleobase-containing compound biosynthetic process",0
"GO_0033577","protein glycosylation in endoplasmic reticulum",0
"GO_0006629","lipid metabolic process",0
"GO_1901566","organonitrogen compound biosynthetic process",0
"GO_0044710","single-organism metabolic process",0
"MONDO_0002547","nerve sheath neoplasm",518
"Orphanet_93921","Neurofibromatosis type 3",70
"EFO_0000489","extra-adrenal sympathetic paraganglioma",29
"MONDO_0021052","parasympathetic paraganglioma",14
"EFO_1000498","Prostate Rhabdomyosarcoma",3
"MONDO_0056804","benign neoplasm of peripheral nervous system",44
"Orphanet_240103","Progressive supranuclear palsy - corticobasal syndrome",1
"EFO_0007457","pseudorabies",150
"Orphanet_217399","Congenital insensitivity to pain with hyperhidrosis",0
"MONDO_0016170","chronic polyradiculoneuropathy",120
"Orphanet_597","Central core disease",52
"Orphanet_399058","Alpha-B crystallin-related late-onset distal myopathy",3
"Orphanet_178148","Antenatal multiminicore disease with arthrogryposis multiplex congenita",0
"Orphanet_3292","Tel Hashomer camptodactyly syndrome",50
"Orphanet_206970","Myotonic syndrome",1025
"Orphanet_99734","Myotonia fluctuans",19
"MONDO_0016125","infectious, fungal or parasitic myopathy",10
"MONDO_0020122","idiopathic inflammatory myopathy",716
"EFO_0003063","polymyositis",646
"Orphanet_329478","Adult-onset distal myopathy due to VCP mutation",0
"Orphanet_603","Distal myopathy, Welander type",175
"Orphanet_98896","Duchenne muscular dystrophy",1097
"Orphanet_263","Limb-girdle muscular dystrophy",738
"Orphanet_590","Congenital myasthenic syndromes",803
"Orphanet_98914","Presynaptic congenital myasthenic syndromes",441
"Orphanet_98856","Charcot-Marie-Tooth disease type 2B1",186
"Orphanet_99950","Charcot-Marie-Tooth disease type 4D",109
"Orphanet_268337","Autosomal recessive intermediate Charcot-Marie-Tooth disease",164
"Orphanet_352670","Autosomal dominant intermediate Charcot-Marie-Tooth disease type F",132
"MONDO_0000712","FTDALS",0
"Orphanet_83418","Proximal spinal muscular atrophy type 2",52
"Orphanet_363454","Autosomal dominant childhood-onset proximal spinal muscular atrophy with contractures",98
"EFO_1001361","localised scleroderma",16
"Orphanet_37612","Episodic ataxia type 1",52
"MONDO_0000341","paralytic poliomyelitis",5
"MONDO_0016169","chronic acquired demyelinating polyneuropathy",163
"EFO_0009558","mononeuropathy",46
"EFO_0002431","tumour of cranial and spinal nerves",1614
"EFO_0000712","stroke",2955
"EFO_0004715","MRI defined brain infarct",1
"Orphanet_314697","Acquired porencephaly",0
"Orphanet_90186","Meige disease",11
"MONDO_0016748","hemangioblastoma",377
"MONDO_0002311","retinal vascular disease",1410
"MONDO_0003241","central nervous system hemangioma",16
"Orphanet_99413","Turner syndrome due to structural X chromosome anomalies",0
"MONDO_0015405","cerebrofacial arteriovenous metameric syndrome",6
"Orphanet_140989","Primary central nervous system vasculitis",15
"MONDO_0007563","epistaxis, hereditary",0
"EFO_1001455","auditory system disease",5757
"Orphanet_138","CHARGE syndrome",69
"Orphanet_71267","Dentinogenesis imperfecta - short stature - hearing loss - intellectual disability",0
"Orphanet_2405","Thickened earlobes - conductive deafness",47
"Orphanet_999","Ermine phenotype",6
"Orphanet_330029","Hypotrichosis-deafness syndrome",1
"Orphanet_289553","Dysmorphism - conductive hearing loss - heart defect",2
"Orphanet_79107","Developmental malformations - deafness - dystonia",28
"Orphanet_50815","Branchiogenic deafness syndrome",4
"MONDO_0029137","deafness, autosomal dominant 74",1
"MONDO_0054860","deafness, autosomal recessive 110",1
"EFO_1000110","Benign Conjunctival Neoplasm",407
"MONDO_0021452","benign neoplasm of cornea",251
"EFO_0008520","primary progressive multiple sclerosis",246
"EFO_1001485","acromegaly",238
"MONDO_0003603","non-functioning pituitary gland neoplasm",158
"MONDO_0019927","growth hormone-producing pituitary gland neoplasm",325
"EFO_1001979","Adrenocorticotropic hormone deficiency",79
"Orphanet_632","Short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia",6
"EFO_1001428","Subacute Combined Degeneration",12
"Orphanet_209188","Qualitative or quantitative defects of emerin",85
"Orphanet_209053","Qualitative or quantitative defects of titin",613
"Orphanet_168782","Childhood disintegrative disorder",5
"Orphanet_98757","Spinocerebellar ataxia type 3",153
"Orphanet_98764","Spinocerebellar ataxia type 27",6
"MONDO_0007182","Machado-Joseph disease",13
"Orphanet_94147","Spinocerebellar ataxia type 7",50
"Orphanet_101","Dentatorubral pallidoluysian atrophy",67
"Orphanet_98766","Spinocerebellar ataxia type 5",9
"Orphanet_101112","Spinocerebellar ataxia type 26",4
"EFO_0009016","Ataxia-oculomotor apraxia type 4",2
"Orphanet_475","Joubert syndrome",406
"Orphanet_2318","Joubert syndrome with oculorenal defect",177
"Orphanet_71518","Benign paroxysmal torticollis of infancy",1
"EFO_0009301","dystonia 28, childhood-onset",1
"Orphanet_329466","Autosomal dominant focal dystonia, DYT25",22
"EFO_0009040","Cranio-cervical dystonia with laryngeal and upper-limb involvement",7
"Orphanet_370103","Primary dystonia, DYT17 type",0
"MONDO_0000437","cerebellar ataxia",3403
"MONDO_0012611","polyhydramnios, megalencephaly, and symptomatic epilepsy",3
"Orphanet_1934","Early infantile epileptic encephalopathy",1295
"Orphanet_33069","Dravet syndrome",139
"Orphanet_99701","Mesial temporal lobe epilepsy with hippocampal sclerosis",30
"Orphanet_3451","West syndrome",252
"Orphanet_282166","Inherited Creutzfeldt-Jakob disease",53
"Orphanet_263440","Neuroacanthocytosis",310
"Orphanet_98934","Huntington disease-like 2",73
"Orphanet_401901","Huntington disease-like syndrome due to C9ORF72 expansions",0
"Orphanet_3156","Senior-Loken syndrome",378
"Orphanet_100995","Autosomal recessive spastic paraplegia type 14",73
"Orphanet_100988","Autosomal dominant spastic paraplegia type 6",10
"Orphanet_100993","Autosomal dominant spastic paraplegia type 12",9
"Orphanet_171612","Autosomal dominant spastic paraplegia type 37",8
"Orphanet_401780","Autosomal recessive spastic paraplegia type 61",23
"Orphanet_2818","Spastic paraplegia - glaucoma - intellectual disability",3
"Orphanet_171622","Autosomal recessive spastic paraplegia type 32",13
"Orphanet_52022","Potocki-Shaffer syndrome",70
"Orphanet_2701","Noonan syndrome-like disorder with loose anagen hair",63
"Orphanet_568","Microphthalmia, Lenz type",17
"Orphanet_2514","Autosomal dominant microcephaly",61
"MONDO_0054837","mental retardation, autosomal dominant 57",1
"Orphanet_2377","Laurence-Moon syndrome",3
"Orphanet_101071","Unilateral hemispheric polymicrogyria",0
"Orphanet_397951","Microcephaly-thin corpus callosum-intellectual disability syndrome",14
"Orphanet_289266","Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation",1
"Orphanet_73230","Ossification anomalies - psychomotor development delay",0
"Orphanet_2015","Cleft palate - short stature - vertebral anomalies",0
"Orphanet_102011","Lissencephaly type 3",1483
"Orphanet_171680","Lissencephaly due to TUBA1A mutation",52
"Orphanet_100016","Lissencephaly with cerebellar hypoplasia type F",0
"Orphanet_100015","Lissencephaly with cerebellar hypoplasia type E",0
"Orphanet_2522","Microcephaly - cervical spine fusion anomalies",78
"Orphanet_85332","X-linked intellectual disability-retinitis pigmentosa syndrome",25
"Orphanet_352487","Digital anomalies - intellectual disability - short stature",0
"Orphanet_85286","X-linked intellectual disability, Shashi type",119
"Orphanet_1568","X-linked intellectual disability - Dandy-Walker malformation - basal ganglia disease - Seizures",57
"Orphanet_2865","Short stature - webbed neck - heart disease",0
"Orphanet_363528","Intellectual disability-strabismus syndrome",1
"Orphanet_1788","Acrofacial dysostosis, Rodríguez type",318
"Orphanet_3304","Fallot complex - intellectual disability - growth delay",124
"Orphanet_363523","Hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome",40
"Orphanet_2101","Grubben-de Cock-Borghgraef syndrome",56
"Orphanet_2850","Alopecia-intellectual disability syndrome",110
"Orphanet_254519","Multiple congenital anomalies due to 14q32.2 maternally expressed gene defect",53
"Orphanet_2008","Acro-cardio-facial syndrome",4
"Orphanet_220386","Semilobar holoprosencephaly",5
"Orphanet_2729","Okamoto syndrome",1
"Orphanet_85202","Keutel syndrome",6
"Orphanet_1514","Craniodigital syndrome - intellectual disability",0
"Orphanet_98682","Essential strabismus",0
"Orphanet_98959","Subepithelial mucinous corneal dystrophy",47
"Orphanet_2741","Ophthalmomandibulomelic dysplasia",46
"Orphanet_3191","Subaortic stenosis - short stature",5
"Orphanet_98678","X-linked recessive optic atrophy",524
"Orphanet_99844","Leukocyte adhesion deficiency type III",178
"Orphanet_53","Albers-Schönberg osteopetrosis",15
"Orphanet_137905","Syndromic optic nerve hypoplasia",512
"Orphanet_289499","Congenital cataract microcornea with corneal opacity",15
"Orphanet_98992","Partial congenital cataract",502
"MONDO_0013411","cataract 16 multiple types",386
"Orphanet_2543","Microphthalmia - cataract",48
"MONDO_0000365","primary congenital glaucoma (disease)",0
"Orphanet_1074","Ankyloblepharon filiforme - imperforate anus",0
"Orphanet_245","Nager syndrome",24
"Orphanet_1376","Congenital cataract - ichthyosis",255
"Orphanet_75327","North Carolina macular dystrophy",45
"Orphanet_2253","Foveal hypoplasia - presenile cataract",9
"Orphanet_827","Stargardt disease",71
"Orphanet_1852","X-linked retinal dysplasia",181
"Orphanet_67042","Late-onset retinal degeneration",132
"EFO_0005580","red color blindness",3
"Orphanet_1707","Distal trisomy 15q",0
"Orphanet_98650","Craniofacial anomaly with cataract",624
"Orphanet_242","46,XY complete gonadal dysgenesis",197
"EFO_1000204","Conjunctival Melanoma",68
"Orphanet_228396","Ptosis - upper ocular movement limitation - absence of lacrimal punctum",0
"Orphanet_98583","Precancerous lesion of palpebral epidermis",76
"Orphanet_98572","Canthal anomaly",1228
"Orphanet_98567","Eyelids malposition disorder",869
"Orphanet_329329","Autosomal recessive frontotemporal pachygyria",0
"Orphanet_280640","Occipital pachygyria and polymicrogyria",57
"Orphanet_268950","Cerebral cortical dysplasia",304
"Orphanet_98257","Neonatal epilepsy syndrome",1417
"EFO_1001010","Landau-Kleffner syndrome",97
"Orphanet_140927","Benign familial neonatal-infantile seizures",280
"Orphanet_884","Tetrasomy 12p",13
"EFO_1001006","Klinefelter's syndrome",513
"Orphanet_217377","Microduplication Xp11.22-p11.23 syndrome",38
"Orphanet_228402","2q23.1 microdeletion syndrome",71
"MONDO_0044738","Gabriele de Vries syndrome",1
"Orphanet_357027","Familial retinoblastoma",21
"EFO_0005240","rhegmatogenous retinal detachment",118
"Orphanet_1394","Cerebro-facio-thoracic dysplasia",75
"Orphanet_183506","Genetic central nervous system malformation",6118
"Orphanet_65285","Lhermitte-Duclos disease",85
"Orphanet_85186","Endosteal sclerosis - cerebellar hypoplasia",45
"MONDO_0009063","ventriculomegaly-cystic kidney disease",1
"Orphanet_269557","Genetic posterior fossa malformation",890
"Orphanet_284339","Pontocerebellar hypoplasia type 7",4
"Orphanet_269560","Genetic cerebellar malformation",427
"MONDO_0020130","malformation of the cerebellar vermis",416
"Orphanet_319192","Diencephalic-mesencephalic junction dysplasia",1
"Orphanet_268810","Posterior meningocele",0
"Orphanet_268766","Cervicothoracic spina bifida cystica",0
"Orphanet_268758","Lumbosacral spina bifida cystica",0
"Orphanet_268363","Open iniencephaly",0
"Orphanet_268832","Lipoma associated with neurospinal dysraphism",1
"Orphanet_1671","Diastematomyelia",2
"EFO_0007220","congenital toxoplasmosis",43
"EFO_0003759","pervasive developmental disorder - not otherwise specified",180
"MONDO_0020022","central nervous system malformation",6096
"MONDO_0016608","megalencephaly (disease)",1
"EFO_1001484","pain agnosia",668
"EFO_0003852","developmental disability",104
"MONDO_0015916","rare neuroinflammatory or neuroimmunological disease",2152
"EFO_0005551","dysembryoplastic neuroepithelial tumor",129
"EFO_0005543","glioma",7023
"MONDO_0016685","low-grade astrocytoma",233
"EFO_1000544","Spinal Cord Astrocytoma",35
"EFO_0000519","glioblastoma multiforme",7142
"EFO_1001465","gliosarcoma",273
"EFO_0007201","cerebral ventricle cancer",93
"Orphanet_790","Retinoblastoma",1450
"Orphanet_357034","Unilateral retinoblastoma",10
"MONDO_0000649","sensory system cancer",1886
"MONDO_0002475","lacrimal gland adenocarcinoma",11
"MONDO_0021499","benign neoplasm of cerebellum",15
"EFO_1000209","Craniopharyngioma",148
"MONDO_0003000","central nervous system germ cell tumor",641
"MONDO_0041086","mixed anxiety and depressive disorder",2
"MONDO_0001697","reading disorder",188
"EFO_0009867","dysphoria",76
"EFO_1001827","post-concussion syndrome",15
"EFO_1000902","drug psychosis",8
"EFO_0004262","panic disorder",240
"MONDO_0020141","infectious disease with dementia",161
"EFO_0009533","basal ganglia disease",2505
"EFO_0003760","central nervous system cyst",17
"MONDO_0017987","syringomyelia",31
"EFO_0005815","tauopathy",3558
"MONDO_0001377","vitreous syneresis",557
"MONDO_0002562","demyelinating disease",2185
"EFO_0000495","fetal growth restriction",979
"Orphanet_91","Aromatase deficiency",2
"EFO_0007297","HELLP syndrome",145
"Orphanet_88660","Pseudohyperaldosteronism type 2",21
"Orphanet_59305","Gestational trophoblastic neoplasm",344
"Orphanet_220460","Attenuated familial adenomatous polyposis",719
"EFO_0002496","actinic keratosis",908
"MONDO_0004693","squamous carcinoma in situ",146
"EFO_1000221","Ductal Breast Carcinoma In Situ and Lobular Carcinoma In Situ",1
"EFO_1001015","leukoplakia of penis",0
"MONDO_0002839","leather-bottle stomach",5
"EFO_1000316","Krukenberg Tumor",29
"EFO_1000546","Spindle Cell Melanoma",28
"Orphanet_140944","CLOVE syndrome",4
"MONDO_0002493","prostatic acinar adenocarcinoma",19
"EFO_1000065","Acinar Prostate Mucinous Adenocarcinoma",8
"EFO_0003101","testicular seminoma",173
"EFO_1000573","Testicular Teratoma",28
"MONDO_0001325","penile cancer",79
"EFO_1000466","Penile Fibromatosis",45
"MONDO_0002149","reproductive system cancer",8772
"EFO_1000617","Vaginal Adenoid Cystic Carcinoma",0
"MONDO_0004033","familial ovarian carcinoma",143
"MONDO_0011962","endometrial cancer",2385
"EFO_1000173","Cervical Wilms Tumor",0
"MONDO_0024886","serous adenofibroma",1
"EFO_1000146","Breast Mucosa-Associated Lymphoid Tissue Lymphoma",2
